IPv4 Address,#VALUE!,Device,DNS Name,MAC Address,Function,Operating System,Vendor and Model,DHCP Device Class,NIC Vendor,NIC Vendor Value,Network Function,OS Fingerprint,Windows Version
10.9.3.3,010.009.003.003,HorizonPOC.scspa.local,HorizonPOC.scspa.local,9c8e992c12d4,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard,HEWLETT PACKARD,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.9.3.4,010.009.003.004,SCSPA\\HQ2-BLM,HQ2-BLM.scspa.local,a4bb6d461409,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.5,010.009.003.005,SCSPA\\MO_SYNOLOGY,mo_synology.scspa.local,001132a606ed,"[Information Technology, Storage]",[Linux],[Synology],,synology incorporated,SYNOLOGY INCORPORATED,Linux Desktop/Server,Linux Desktop/Server,
10.9.3.6,010.009.003.006,SCSPA\\MO_SYNOLOGY2,MO_Synology2.scspa.local,001132aeb4d7,"[Information Technology, Storage]",[Linux],[Synology],,synology incorporated,SYNOLOGY INCORPORATED,Linux Desktop/Server,Linux Desktop/Server,
10.9.3.7,010.009.003.007,10.9.3.7,,941882838b29,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ,
10.9.3.8,010.009.003.008,SCSPA\\HAGTEST1,HagTest1.scspa.local,5056815163,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.",,Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.10,010.009.003.010,MO-DevUAT01.scspa.local,MO-DevUAT01.scspa.local,e4115bdae788,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard,HEWLETT PACKARD,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.9 protocol 2.0,
10.9.3.11,010.009.003.011,SCSPA\\HQ3-SFR,HQ3-SFR.scspa.local,1866da10613d,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]","[Dell, Dell PC]",,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.22,010.009.003.022,SCSPA\\W-HQB2FS-035C,W-HQB2FS-035C.scspa.local,842b2b9d5e37,"[Information Technology, Computer]",[Windows],[Dell],,dell inc.,DELL INC.,Windows Machine,Windows Machine,
10.9.3.25,010.009.003.025,vssecurity.scspa.local,vssecurity.scspa.local,98f2b38dcf03,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.9 protocol 2.0,
10.9.3.26,010.009.003.026,SCSPA\\HQ3-RNE,HQ3-RNE.scspa.local,1866da1068de,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.27,010.009.003.027,SCSPA\\V-TECH-TEST,V-Tech-Test.scspa.local,005056a0c1a9,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.29,010.009.003.029,SCSPA\\V-TECH-TEST2,V-Tech-Test2.scspa.local,5056810484,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.31,010.009.003.031,SCSPA\\HQ3-DGA,hq3-dga.scspa.local,54bf6479e7f6,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.33,010.009.003.033,HQ3-THA,HQ3-THA.scspa.local,1866da109c44,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.34,010.009.003.034,SPAVDIVC.scspa.local,SPAVDIVC.scspa.local,000c29f15c07,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.9.3.36,010.009.003.036,SCSPA\\HQ2-SRA,HQ2-SRA.scspa.local,1866da1094fb,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.39,010.009.003.039,SCSPA\\HQ3-CHE,HQ3-CHE.scspa.local,b8858499e0eb,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise LTSB,Windows 10 64-bit Enterprise LTSB
10.9.3.40,010.009.003.040,SCSPA\\SPAVDICONNECT,SPAVDIConnect.scspa.local,005056bb7f4c,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]",[VMware],,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.42,010.009.003.042,SCSPA\\HQ3-KCR,HQ3-KCR.scspa.local,b88584a70644,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.44,010.009.003.044,SCSPA\\SPAENGINEERING1,SPAENGINEERING1.scspa.local,9c8e9912f314,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]",[HP],,hewlett packard,HEWLETT PACKARD,Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.9.3.45,010.009.003.045,spaheurekaeng.scspa.local,spaheurekaeng.scspa.local,005056a048fd,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.9.3.46,010.009.003.046,10.9.3.46,,0080a3dd9a43,"[Information Technology, Networking, Protocol Converter, Serial-to-IP Converter]",[Unknown],"[Lantronix, Lantronix Serial Device Server]",,lantronix,LANTRONIX,,Lantronix XPort embedded Ethernet device server;80/tcp Lantronix XPort embedded ethernet http config  ,
10.9.3.49,010.009.003.049,SCSPA\\HQ2-CGR,HQ2-CGR.scspa.local,f8b156dea65e,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.9.3.50,010.009.003.050,SCSPA\\HQ2-TWA,hq2-twa.scspa.local,f8b156deaa2a,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.9.3.51,010.009.003.051,SCSPA\\HQ3-OJA,HQ3-OJA.scspa.local,b88584a6b392,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.60,010.009.003.060,SCSPA\\SPAOBAPP,SPAOBAPP.scspa.local,00505681d310,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.",,Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.61,010.009.003.061,SCSPA\\SPAOBTXT,SPAOBTXT.scspa.local,5.06E+15,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,,,Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.62,010.009.003.062,SCSPA\\SPAOBWEB,SPAOBWEB.scspa.local,5056812107,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.63,010.009.003.063,SCSPA\\SPAOBSQL,SPAOBSQL.scspa.local,00505681ca1a,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.73,010.009.003.073,SCSPA\\HQ2-BSP,HQ2-BSP.scspa.local,f8b156de74e2,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.9.3.83,010.009.003.083,SCSPA\\HQ2-AAK,HQ2-AAK.scspa.local,f8b156deabda,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.9.3.84,010.009.003.084,SCSPA\\HQ3-CCH,HQ3-CCH.scspa.local,1866da106609,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.93,010.009.003.093,SCSPA\\HQ3-SJO,HQ3-SJO.scspa.local,1866da1061bb,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.3.99,010.009.003.099,141152.scspa.local,141152.scspa.local,004058117a0e,"[Operational Technology, Facilities, Clock]",[Linux],[Kronos],,"kronos, inc.","KRONOS, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.9.3.103,010.009.003.103,SCSPA\\SPAPRTMO,SPAPRTMO.scspa.local,005056812e9a,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.104,010.009.003.104,SCSPA\\SPASOPHOSUPDMO,SPASOPHOSUPDMO.scspa.local,00505681d66b,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.105,010.009.003.105,spaawx.scspa.local,spaawx.scspa.local,000c29985fbd,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.10 - 3.19 or Linux 3.2 - 4.0,
10.9.3.107,010.009.003.107,SCSPA\\SPAKANSA,SPAKansa.scspa.local,000c29fa2aec,"[Information Technology, Computer, Server]","[Windows, Windows Server 2019, Windows Server 2019 Standard]",[VMware],,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2019 64-bit Standard,Windows Server 2019 64-bit Standard
10.9.3.111,010.009.003.111,SCSPA\\SPASQLINVENTORY,spasqlinventory.scspa.local,000c29f5ccea,"[Information Technology, Computer, Server]","[Windows, Windows Server 2019, Windows Server 2019 Standard]",[VMware],,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2019 64-bit Standard,Windows Server 2019 64-bit Standard
10.9.3.112,010.009.003.112,graylog.scspa.local,graylog.scspa.local,000c29540c3b,"[Information Technology, Computer]","[Linux, Debian]",[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.9.3.115,010.009.003.115,spacontdev01.scspa.local,spacontdev01.scspa.local,5056816893,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.9.3.120,010.009.003.120,sim-mo-prod01.scspa.local,sim-mo-prod01.scspa.local,b883034ab868,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.9 protocol 2.0,
10.9.3.121,010.009.003.121,10.9.3.121,,005056819a82,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,80/tcp nginx  ;22/tcp OpenSSH 7.6p1 Ubuntu 4ubuntu0.3 Ubuntu Linux; protocol 2.0,
10.9.3.130,010.009.003.130,sim-mo-prod02.scspa.local,sim-mo-prod02.scspa.local,b883034abbe0,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.9 protocol 2.0,
10.9.3.131,010.009.003.131,10.9.3.131,,00505681c3c0,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,80/tcp nginx  ;22/tcp OpenSSH 7.6p1 Ubuntu 4ubuntu0.3 Ubuntu Linux; protocol 2.0,
10.9.3.155,010.009.003.155,SCSPA\\DCHQ,DCHQ.scspa.local,00505681c489,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.3.156,010.009.003.156,SCSPA\\SPAPUBS,SPAPUBS.scspa.local,ecebb8d105e4,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]",[HP],,,,Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.9.3.160,010.009.003.160,10.9.3.160,,5056812071,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.9.3.161,010.009.003.161,10.9.3.161,,00505681ef86,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.9.3.200,010.009.003.200,SCSPA\\HAGTEST-OLD,HAGTEST-old.scspa.local,5056816538,"[Information Technology, Computer, Server]","[Windows, Windows Server 2008, Windows Server 2008 Standard, Windows Server 2008 Standard SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.",,Windows Machine,Windows Server 2008 64-bit R2 Standard Edition Service Pack 1,Windows Server 2008 64-bit R2 Standard Edition Service Pack 1
10.9.3.211,010.009.003.211,SPADNAC.scspa.local,SPADNAC.scspa.local,3cfdfee6c7bc,"[Information Technology, Computer]",[Linux],[Intel],,intel corporate,INTEL CORPORATE,Linux Desktop/Server,Linux Desktop/Server,
10.9.4.1,010.009.004.001,vdi-pocilo.scspa.local,vdi-pocilo.scspa.local,9418828472da,"[Information Technology, Accessory, Out Of Band Controller]",[VxWorks],"[HP, HP Integrated Lights Out]",,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0,
10.9.4.3,010.009.004.003,HorizonPOCILO.scspa.local,HorizonPOCILO.scspa.local,9c8e99259ee4,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",,hewlett packard,HEWLETT PACKARD,Network Device,22/tcp AllegroSoft RomSShell sshd 4.62 protocol 2.0,
10.9.4.11,010.009.004.011,wwtwkstnilo.scspa.local,wwtwkstnilo.scspa.local,8030e02aeaa0,"[Information Technology, Accessory, Out Of Band Controller]",[Linux],"[HP, HP Integrated Lights Out]",,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0;80/tcp Web-Based Enterprise Management CIM serverOpenPegasus WBEM httpd  ,
10.9.4.120,010.009.004.120,sim-mo-prod01-ilo.scspa.local,sim-mo-prod01-ilo.scspa.local,b883034ab866,"[Information Technology, Accessory, Out Of Band Controller]",[Linux],"[HP, HP Integrated Lights Out]",,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0;80/tcp Web-Based Enterprise Management CIM serverOpenPegasus WBEM httpd  ,
10.9.4.130,010.009.004.130,sim-mo-prod02-ilo.scspa.local,sim-mo-prod02-ilo.scspa.local,b883034abbde,"[Information Technology, Accessory, Out Of Band Controller]",[Linux],"[HP, HP Integrated Lights Out]",,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,22/tcp HP Integrated Lights-Out mpSSH 0.2.1 protocol 2.0;80/tcp Web-Based Enterprise Management CIM serverOpenPegasus WBEM httpd  ,
10.9.9.2,010.009.009.002,SCSPA\\L-HQ1-BC,L-HQ1-BC.scspa.local,3448edb41a1a,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.3,010.009.009.003,SCSPA\\HQ1-PPAV01,HQ1-PPAV01.scspa.local,14b31f112daa,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.4,010.009.009.004,SCSPA\\HQ2-CFR,HQ2-CFR.scspa.local,14b31f1ba762,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.5,010.009.009.005,SCSPA\\V-DI-CATHY2,V-DI-cathy2.scspa.local,005056bbb779,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[VMware],Windows,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 10 64-bit Enterprise LTSB,Windows 10 64-bit Enterprise LTSB
10.9.9.6,010.009.009.006,SEP00A5BFC44C84.scspa.local,SEP00A5BFC44C84.scspa.local,00a5bfc44c84,"[Information Technology, Accessory, VoIP, Video Conferencing]",[Linux],[Cisco],,"cisco systems, inc","CISCO SYSTEMS, INC",CTS-CODEC-SX80 (Voice IP Device),"CTS-CODEC-SX80 (ce9.13.0 cf2befca38d 2020-05-06, SEP00A5BFC44C84)",
10.9.9.7,010.009.009.007,SCSPA\\HQ3-332,HQ3-332.scspa.local,b88584a706d0,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.8,010.009.009.008,SCSPA\\HQ2-232,HQ2-232.scspa.local,b88584a88902,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.9,010.009.009.009,REN-Fedora.scspa.local,REN-Fedora.scspa.local,180373191cdf,"[Information Technology, Computer]",[Linux],[Dell],Linux,dell inc.,DELL INC.,Linux Desktop/Server,Linux Desktop/Server,
10.9.9.10,010.009.009.010,SCSPA\\HQ3-CCH-TEMP,HQ3-CCH-TEMP.scspa.local,e454e85f4548,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.11,010.009.009.011,SCSPA\\HQ2-CWA,HQ2-CWA.scspa.local,64006a7fec4c,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.12,010.009.009.012,SCSPA\\HQ3-MBU,HQ3-MBU.scspa.local,e454e872ef17,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.13,010.009.009.013,SCSPA\\HQ3-KBR,HQ3-KBR.scspa.local,d89ef38a77b5,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.14,010.009.009.014,SCSPA\\HQ3-CMC,HQ3-CMC.scspa.local,d89ef373eceb,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.15,010.009.009.015,SCSPA\\V-HQ3-SC4,V-HQ3-SC4.scspa.local,000c29e0a221,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[VMware],Windows,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.16,010.009.009.016,ILO2M275104R4.scspa.local,ILO2M275104R4.scspa.local,98f2b38dcf01,"[Information Technology, Accessory, Out Of Band Controller]",[Unknown],"[HP, HP Integrated Lights Out]",Monitoring Devices,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,Network Device,
10.9.9.17,010.009.009.017,SCSPA\\HQ1-MFE,HQ1-MFE.scspa.local,989096e3e66e,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.9.9.18,010.009.009.018,SCSPA\\SPAVDIRDS,SPAVDIRDS.scspa.local,005056bb4cea,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]",[VMware],,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.9.9.19,010.009.009.019,A-MO3-12.scspa.local,A-MO3-12.scspa.local,808db7c7b820,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,Possibly Linux 2.4.20-grsec or Linux 2.4.21 or Linux 2.4.26 (Slackware 10.0.0) or DD-WRT (Linux 2.4.35s) or Linux 2.6.24,
10.9.9.20,010.009.009.020,SCSPA\\V-ENG-WKSTN,V-ENG-WKSTN.scspa.local,005056812df3,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.21,010.009.009.021,SCSPA\\HQ3-SC3,HQ3-SC3.scspa.local,6c2b59d9f734,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.22,010.009.009.022,SCSPA\\HQ2-JTR,HQ2-JTR.scspa.local,e454e86b1066,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],Windows,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.9.9.23,010.009.009.023,A-MO1-17.scspa.local,A-MO1-17.scspa.local,808db7c7b04e,"[Information Technology, Networking, Wireless Access Point]","[HPE-OS, ArubaOS]",[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,Network Device,
10.9.9.24,010.009.009.024,A-MO2-03.scspa.local,A-MO2-03.scspa.local,808db7c796fa,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,Possibly Linux 2.4.20-grsec or Linux 2.4.21 or Linux 2.4.26 (Slackware 10.0.0) or DD-WRT (Linux 2.4.35s) or Linux 2.6.24,
10.9.9.25,010.009.009.025,A-MO1-04.scspa.local,A-MO1-04.scspa.local,808db7c7a872,"[Information Technology, Networking, Wireless Access Point]","[HPE-OS, ArubaOS]",[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,Network Device,
10.9.9.26,010.009.009.026,A-MO2-09.scspa.local,A-MO2-09.scspa.local,808db7c7b456,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,Possibly Linux 2.4.20-grsec or Linux 2.4.21 or Linux 2.4.26 (Slackware 10.0.0) or DD-WRT (Linux 2.4.35s) or Linux 2.6.24,
10.9.9.27,010.009.009.027,A-MO2-08.scspa.local,A-MO2-08.scspa.local,808db7c7b3b4,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,Possibly Linux 2.4.20-grsec or Linux 2.4.21 or Linux 2.4.26 (Slackware 10.0.0) or DD-WRT (Linux 2.4.35s) or Linux 2.6.24,
10.9.9.28,010.009.009.028,A-MO2-18.scspa.local,A-MO2-18.scspa.local,808db7c7b004,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,Possibly Linux 2.4.20-grsec or Linux 2.4.21 or Linux 2.4.26 (Slackware 10.0.0) or DD-WRT (Linux 2.4.35s) or Linux 2.6.24,
10.9.9.29,010.009.009.029,A-MO2-07.scspa.local,A-MO2-07.scspa.local,808db7c7af86,"[Information Technology, Networking, Wireless Access Point]","[HPE-OS, ArubaOS]",[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,Network Device,
10.9.9.30,010.009.009.030,A-MO1-03.scspa.local,A-MO1-03.scspa.local,808db7c7a56e,"[Information Technology, Networking]","[HPE-OS, ArubaOS]",[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,Network Device,
10.9.9.31,010.009.009.031,A-MO2-05.scspa.local,A-MO2-05.scspa.local,808db7c7adbc,"[Information Technology, Networking, Wireless Access Point]","[HPE-OS, ArubaOS]",[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Network Device,Network Device,
